Force,E,v,Start,Displacement
100.000000,24100.000000,0.340000,0.939522,0.941683
100.000000,24100.000000,0.350000,0.939812,0.942018
100.000000,24100.000000,0.360000,0.940127,0.942384
100.000000,24100.000000,0.370000,0.940471,0.942786
100.000000,24100.000000,0.380000,0.940847,0.943229
100.000000,24100.000000,0.390000,0.941260,0.943719
100.000000,24100.000000,0.400000,0.941716,0.944265
100.000000,24100.000000,0.410000,0.942222,0.944878
100.000000,24100.000000,0.420000,0.942790,0.945574
100.000000,24100.000000,0.430000,0.943434,0.946373
100.000000,24100.000000,0.440000,0.944175,0.947306
100.000000,24100.000000,0.450000,0.945049,0.948422
100.000000,24100.000000,0.460000,0.946114,0.949798
100.000000,24100.000000,0.470000,0.947482,0.951579
100.000000,24100.000000,0.480000,0.949415,0.954073
100.000000,24100.000000,0.490000,0.952801,0.958193
100.000000,24200.000000,0.000000,0.937431,0.938953
100.000000,24200.000000,0.010000,0.937376,0.938911
100.000000,24200.000000,0.020000,0.937326,0.938875
100.000000,24200.000000,0.030000,0.937281,0.938844
100.000000,24200.000000,0.040000,0.937242,0.938818
100.000000,24200.000000,0.050000,0.937209,0.938798
100.000000,24200.000000,0.060000,0.937181,0.938784
100.000000,24200.000000,0.070000,0.937159,0.938776
100.000000,24200.000000,0.080000,0.937144,0.938774
100.000000,24200.000000,0.090000,0.937134,0.938778
100.000000,24200.000000,0.100000,0.937131,0.938789
100.000000,24200.000000,0.110000,0.937135,0.938806
100.000000,24200.000000,0.120000,0.937145,0.938830
100.000000,24200.000000,0.130000,0.937163,0.938862
100.000000,24200.000000,0.140000,0.937187,0.938900
100.000000,24200.000000,0.150000,0.937219,0.938946
100.000000,24200.000000,0.160000,0.937258,0.939000
100.000000,24200.000000,0.170000,0.937306,0.939063
100.000000,24200.000000,0.180000,0.937361,0.939133
100.000000,24200.000000,0.190000,0.937426,0.939213
100.000000,24200.000000,0.200000,0.937499,0.939302
100.000000,24200.000000,0.210000,0.937581,0.939401
100.000000,24200.000000,0.220000,0.937674,0.939511
100.000000,24200.000000,0.230000,0.937776,0.939631
100.000000,24200.000000,0.240000,0.937889,0.939763
100.000000,24200.000000,0.250000,0.938014,0.939907
100.000000,24200.000000,0.260000,0.938150,0.940064
100.000000,24200.000000,0.270000,0.938299,0.940235
100.000000,24200.000000,0.280000,0.938461,0.940420
100.000000,24200.000000,0.290000,0.938637,0.940622
100.000000,24200.000000,0.300000,0.938829,0.940841
100.000000,24200.000000,0.310000,0.939037,0.941079
100.000000,24200.000000,0.320000,0.939262,0.941337
100.000000,24200.000000,0.330000,0.939507,0.941618
100.000000,24200.000000,0.340000,0.939772,0.941924
100.000000,24200.000000,0.350000,0.940061,0.942257
100.000000,24200.000000,0.360000,0.940375,0.942622
100.000000,24200.000000,0.370000,0.940717,0.943022
100.000000,24200.000000,0.380000,0.941091,0.943463
100.000000,24200.000000,0.390000,0.941503,0.943951
100.000000,24200.000000,0.400000,0.941957,0.944495
100.000000,24200.000000,0.410000,0.942461,0.945106
100.000000,24200.000000,0.420000,0.943026,0.945799
100.000000,24200.000000,0.430000,0.943667,0.946594
100.000000,24200.000000,0.440000,0.944406,0.947524
100.000000,24200.000000,0.450000,0.945276,0.948635
100.000000,24200.000000,0.460000,0.946337,0.950006
100.000000,24200.000000,0.470000,0.947699,0.951779
100.000000,24200.000000,0.480000,0.949624,0.954263
100.000000,24200.000000,0.490000,0.952996,0.958365
100.000000,24300.000000,0.000000,0.937689,0.939204
100.000000,24300.000000,0.010000,0.937634,0.939163
100.000000,24300.000000,0.020000,0.937584,0.939127
100.000000,24300.000000,0.030000,0.937539,0.939096
100.000000,24300.000000,0.040000,0.937501,0.939070
100.000000,24300.000000,0.050000,0.937467,0.939050
100.000000,24300.000000,0.060000,0.937440,0.939036
100.000000,24300.000000,0.070000,0.937418,0.939028
100.000000,24300.000000,0.080000,0.937403,0.939026
100.000000,24300.000000,0.090000,0.937393,0.939030
100.000000,24300.000000,0.100000,0.937390,0.939041
100.000000,24300.000000,0.110000,0.937394,0.939058
100.000000,24300.000000,0.120000,0.937404,0.939082
100.000000,24300.000000,0.130000,0.937421,0.939113
100.000000,24300.000000,0.140000,0.937445,0.939151
100.000000,24300.000000,0.150000,0.937477,0.939197
100.000000,24300.000000,0.160000,0.937516,0.939251
100.000000,24300.000000,0.170000,0.937564,0.939313
100.000000,24300.000000,0.180000,0.937619,0.939384
100.000000,24300.000000,0.190000,0.937683,0.939463
100.000000,24300.000000,0.200000,0.937756,0.939552
100.000000,24300.000000,0.210000,0.937838,0.939651
100.000000,24300.000000,0.220000,0.937930,0.939760
100.000000,24300.000000,0.230000,0.938032,0.939879
100.000000,24300.000000,0.240000,0.938145,0.940011
100.000000,24300.000000,0.250000,0.938269,0.940154
100.000000,24300.000000,0.260000,0.938404,0.940310
100.000000,24300.000000,0.270000,0.938553,0.940480
100.000000,24300.000000,0.280000,0.938714,0.940665
100.000000,24300.000000,0.290000,0.938890,0.940866
100.000000,24300.000000,0.300000,0.939080,0.941085
100.000000,24300.000000,0.310000,0.939287,0.941321
100.000000,24300.000000,0.320000,0.939512,0.941579
100.000000,24300.000000,0.330000,0.939756,0.941858
100.000000,24300.000000,0.340000,0.940020,0.942163
100.000000,24300.000000,0.350000,0.940307,0.942495
100.000000,24300.000000,0.360000,0.940620,0.942858
100.000000,24300.000000,0.370000,0.940961,0.943257
100.000000,24300.000000,0.380000,0.941334,0.943696
100.000000,24300.000000,0.390000,0.941743,0.944182
100.000000,24300.000000,0.400000,0.942195,0.944724
100.000000,24300.000000,0.410000,0.942698,0.945332
100.000000,24300.000000,0.420000,0.943261,0.946022
100.000000,24300.000000,0.430000,0.943899,0.946814
100.000000,24300.000000,0.440000,0.944635,0.947740
100.000000,24300.000000,0.450000,0.945502,0.948846
100.000000,24300.000000,0.460000,0.946557,0.950211
100.000000,24300.000000,0.470000,0.947914,0.951977
100.000000,24300.000000,0.480000,0.949831,0.954451
100.000000,24300.000000,0.490000,0.953189,0.958537
100.000000,24400.000000,0.000000,0.937944,0.939454
100.000000,24400.000000,0.010000,0.937889,0.939412
100.000000,24400.000000,0.020000,0.937840,0.939376
100.000000,24400.000000,0.030000,0.937795,0.939345
100.000000,24400.000000,0.040000,0.937757,0.939320
100.000000,24400.000000,0.050000,0.937724,0.939300
100.000000,24400.000000,0.060000,0.937696,0.939286
100.000000,24400.000000,0.070000,0.937675,0.939278
100.000000,24400.000000,0.080000,0.937659,0.939276
100.000000,24400.000000,0.090000,0.937650,0.939280
100.000000,24400.000000,0.100000,0.937647,0.939291
100.000000,24400.000000,0.110000,0.937650,0.939308
100.000000,24400.000000,0.120000,0.937660,0.939332
100.000000,24400.000000,0.130000,0.937678,0.939363
100.000000,24400.000000,0.140000,0.937702,0.939401
100.000000,24400.000000,0.150000,0.937733,0.939447
100.000000,24400.000000,0.160000,0.937773,0.939500
100.000000,24400.000000,0.170000,0.937820,0.939562
100.000000,24400.000000,0.180000,0.937875,0.939632
100.000000,24400.000000,0.190000,0.937939,0.939711
100.000000,24400.000000,0.200000,0.938011,0.939800
100.000000,24400.000000,0.210000,0.938093,0.939898
100.000000,24400.000000,0.220000,0.938185,0.940006
100.000000,24400.000000,0.230000,0.938286,0.940126
100.000000,24400.000000,0.240000,0.938398,0.940256
100.000000,24400.000000,0.250000,0.938522,0.940399
100.000000,24400.000000,0.260000,0.938657,0.940555
100.000000,24400.000000,0.270000,0.938804,0.940724
100.000000,24400.000000,0.280000,0.938965,0.940909
100.000000,24400.000000,0.290000,0.939140,0.941109
100.000000,24400.000000,0.300000,0.939330,0.941326
100.000000,24400.000000,0.310000,0.939536,0.941562
100.000000,24400.000000,0.320000,0.939760,0.941818
100.000000,24400.000000,0.330000,0.940003,0.942097
100.000000,24400.000000,0.340000,0.940266,0.942400
100.000000,24400.000000,0.350000,0.940552,0.942731
100.000000,24400.000000,0.360000,0.940863,0.943093
100.000000,24400.000000,0.370000,0.941203,0.943489
100.000000,24400.000000,0.380000,0.941574,0.943927
100.000000,24400.000000,0.390000,0.941982,0.944411
100.000000,24400.000000,0.400000,0.942432,0.944950
100.000000,24400.000000,0.410000,0.942933,0.945556
100.000000,24400.000000,0.420000,0.943493,0.946243
100.000000,24400.000000,0.430000,0.944129,0.947032
100.000000,24400.000000,0.440000,0.944862,0.947954
100.000000,24400.000000,0.450000,0.945725,0.949056
100.000000,24400.000000,0.460000,0.946776,0.950415
100.000000,24400.000000,0.470000,0.948127,0.952174
100.000000,24400.000000,0.480000,0.950037,0.954638
100.000000,24400.000000,0.490000,0.953381,0.958707
100.000000,24500.000000,0.000000,0.938198,0.939701
100.000000,24500.000000,0.010000,0.938143,0.939659
100.000000,24500.000000,0.020000,0.938093,0.939623
100.000000,24500.000000,0.030000,0.938049,0.939593
100.000000,24500.000000,0.040000,0.938011,0.939568
100.000000,24500.000000,0.050000,0.937978,0.939548
100.000000,24500.000000,0.060000,0.937950,0.939534
100.000000,24500.000000,0.070000,0.937929,0.939526
100.000000,24500.000000,0.080000,0.937914,0.939524
100.000000,24500.000000,0.090000,0.937904,0.939528
100.000000,24500.000000,0.100000,0.937901,0.939538
100.000000,24500.000000,0.110000,0.937905,0.939555
100.000000,24500.000000,0.120000,0.937915,0.939579
100.000000,24500.000000,0.130000,0.937932,0.939610
100.000000,24500.000000,0.140000,0.937956,0.939648
100.000000,24500.000000,0.150000,0.937988,0.939694
100.000000,24500.000000,0.160000,0.938027,0.939747
100.000000,24500.000000,0.170000,0.938073,0.939809
100.000000,24500.000000,0.180000,0.938128,0.939879
100.000000,24500.000000,0.190000,0.938192,0.939957
100.000000,24500.000000,0.200000,0.938264,0.940046
100.000000,24500.000000,0.210000,0.938346,0.940143
100.000000,24500.000000,0.220000,0.938437,0.940251
100.000000,24500.000000,0.230000,0.938538,0.940370
100.000000,24500.000000,0.240000,0.938650,0.940500
100.000000,24500.000000,0.250000,0.938773,0.940643
100.000000,24500.000000,0.260000,0.938907,0.940798
100.000000,24500.000000,0.270000,0.939054,0.940966
100.000000,24500.000000,0.280000,0.939214,0.941150
100.000000,24500.000000,0.290000,0.939388,0.941349
100.000000,24500.000000,0.300000,0.939578,0.941565
100.000000,24500.000000,0.310000,0.939783,0.941800
100.000000,24500.000000,0.320000,0.940006,0.942056
100.000000,24500.000000,0.330000,0.940248,0.942333
100.000000,24500.000000,0.340000,0.940510,0.942635
100.000000,24500.000000,0.350000,0.940795,0.942964
100.000000,24500.000000,0.360000,0.941105,0.943325
100.000000,24500.000000,0.370000,0.941443,0.943720
100.000000,24500.000000,0.380000,0.941813,0.944156
100.000000,24500.000000,0.390000,0.942219,0.944638
100.000000,24500.000000,0.400000,0.942667,0.945175
100.000000,24500.000000,0.410000,0.943165,0.945778
100.000000,24500.000000,0.420000,0.943724,0.946462
100.000000,24500.000000,0.430000,0.944357,0.947248
100.000000,24500.000000,0.440000,0.945087,0.948167
100.000000,24500.000000,0.450000,0.945946,0.949264
100.000000,24500.000000,0.460000,0.946994,0.950618
100.000000,24500.000000,0.470000,0.948339,0.952369
100.000000,24500.000000,0.480000,0.950241,0.954823
100.000000,24500.000000,0.490000,0.953571,0.958875
100.000000,24600.000000,0.000000,0.938449,0.939946
100.000000,24600.000000,0.010000,0.938394,0.939905
100.000000,24600.000000,0.020000,0.938345,0.939869
100.000000,24600.000000,0.030000,0.938301,0.939838
100.000000,24600.000000,0.040000,0.938263,0.939813
100.000000,24600.000000,0.050000,0.938230,0.939794
100.000000,24600.000000,0.060000,0.938203,0.939780
100.000000,24600.000000,0.070000,0.938181,0.939772
100.000000,24600.000000,0.080000,0.938166,0.939770
100.000000,24600.000000,0.090000,0.938157,0.939774
100.000000,24600.000000,0.100000,0.938154,0.939784
100.000000,24600.000000,0.110000,0.938157,0.939801
100.000000,24600.000000,0.120000,0.938167,0.939825
100.000000,24600.000000,0.130000,0.938184,0.939856
100.000000,24600.000000,0.140000,0.938208,0.939894
100.000000,24600.000000,0.150000,0.938240,0.939939
100.000000,24600.000000,0.160000,0.938278,0.939992
100.000000,24600.000000,0.170000,0.938325,0.940053
100.000000,24600.000000,0.180000,0.938380,0.940123
100.000000,24600.000000,0.190000,0.938443,0.940202
100.000000,24600.000000,0.200000,0.938515,0.940289
100.000000,24600.000000,0.210000,0.938596,0.940387
100.000000,24600.000000,0.220000,0.938687,0.940494
100.000000,24600.000000,0.230000,0.938788,0.940613
100.000000,24600.000000,0.240000,0.938899,0.940742
100.000000,24600.000000,0.250000,0.939021,0.940884
100.000000,24600.000000,0.260000,0.939155,0.941038
100.000000,24600.000000,0.270000,0.939302,0.941206
100.000000,24600.000000,0.280000,0.939461,0.941389
100.000000,24600.000000,0.290000,0.939635,0.941588
100.000000,24600.000000,0.300000,0.939823,0.941803
100.000000,24600.000000,0.310000,0.940028,0.942037
100.000000,24600.000000,0.320000,0.940250,0.942291
100.000000,24600.000000,0.330000,0.940490,0.942567
100.000000,24600.000000,0.340000,0.940752,0.942868
100.000000,24600.000000,0.350000,0.941035,0.943196
100.000000,24600.000000,0.360000,0.941344,0.943555
100.000000,24600.000000,0.370000,0.941681,0.943949
100.000000,24600.000000,0.380000,0.942049,0.944383
100.000000,24600.000000,0.390000,0.942454,0.944863
100.000000,24600.000000,0.400000,0.942900,0.945398
100.000000,24600.000000,0.410000,0.943396,0.945998
100.000000,24600.000000,0.420000,0.943953,0.946680
100.000000,24600.000000,0.430000,0.944583,0.947463
100.000000,24600.000000,0.440000,0.945310,0.948377
100.000000,24600.000000,0.450000,0.946166,0.949470
100.000000,24600.000000,0.460000,0.947209,0.950818
100.000000,24600.000000,0.470000,0.948549,0.952563
100.000000,24600.000000,0.480000,0.950443,0.955006
100.000000,24600.000000,0.490000,0.953760,0.959042
100.000000,24700.000000,0.000000,0.938698,0.940189
100.000000,24700.000000,0.010000,0.938644,0.940148
100.000000,24700.000000,0.020000,0.938595,0.940112
100.000000,24700.000000,0.030000,0.938551,0.940082
100.000000,24700.000000,0.040000,0.938513,0.940057
100.000000,24700.000000,0.050000,0.938480,0.940037
100.000000,24700.000000,0.060000,0.938453,0.940024
100.000000,24700.000000,0.070000,0.938432,0.940016
100.000000,24700.000000,0.080000,0.938416,0.940014
100.000000,24700.000000,0.090000,0.938407,0.940018
100.000000,24700.000000,0.100000,0.938404,0.940028
100.000000,24700.000000,0.110000,0.938408,0.940045
100.000000,24700.000000,0.120000,0.938418,0.940069
100.000000,24700.000000,0.130000,0.938435,0.940099
100.000000,24700.000000,0.140000,0.938458,0.940137
100.000000,24700.000000,0.150000,0.938490,0.940182
100.000000,24700.000000,0.160000,0.938528,0.940235
100.000000,24700.000000,0.170000,0.938575,0.940296
100.000000,24700.000000,0.180000,0.938629,0.940365
100.000000,24700.000000,0.190000,0.938692,0.940444
100.000000,24700.000000,0.200000,0.938764,0.940531
100.000000,24700.000000,0.210000,0.938845,0.940628
100.000000,24700.000000,0.220000,0.938935,0.940735
100.000000,24700.000000,0.230000,0.939036,0.940853
100.000000,24700.000000,0.240000,0.939146,0.940982
100.000000,24700.000000,0.250000,0.939268,0.941123
100.000000,24700.000000,0.260000,0.939402,0.941277
100.000000,24700.000000,0.270000,0.939548,0.941444
100.000000,24700.000000,0.280000,0.939706,0.941626
100.000000,24700.000000,0.290000,0.939879,0.941824
100.000000,24700.000000,0.300000,0.940067,0.942039
100.000000,24700.000000,0.310000,0.940271,0.942272
100.000000,24700.000000,0.320000,0.940492,0.942525
100.000000,24700.000000,0.330000,0.940731,0.942800
100.000000,24700.000000,0.340000,0.940992,0.943100
100.000000,24700.000000,0.350000,0.941274,0.943426
100.000000,24700.000000,0.360000,0.941582,0.943784
100.000000,24700.000000,0.370000,0.941917,0.944176
100.000000,24700.000000,0.380000,0.942284,0.944608
100.000000,24700.000000,0.390000,0.942687,0.945086
100.000000,24700.000000,0.400000,0.943132,0.945619
100.000000,24700.000000,0.410000,0.943626,0.946217
100.000000,24700.000000,0.420000,0.944180,0.946896
100.000000,24700.000000,0.430000,0.944808,0.947675
100.000000,24700.000000,0.440000,0.945531,0.948586
100.000000,24700.000000,0.450000,0.946384,0.949675
100.000000,24700.000000,0.460000,0.947423,0.951018
100.000000,24700.000000,0.470000,0.948757,0.952755
100.000000,24700.000000,0.480000,0.950643,0.955189
100.000000,24700.000000,0.490000,0.953947,0.959208
100.000000,24800.000000,0.000000,0.938945,0.940430
100.000000,24800.000000,0.010000,0.938891,0.940389
100.000000,24800.000000,0.020000,0.938842,0.940354
100.000000,24800.000000,0.030000,0.938799,0.940324
100.000000,24800.000000,0.040000,0.938761,0.940299
100.000000,24800.000000,0.050000,0.938728,0.940279
100.000000,24800.000000,0.060000,0.938701,0.940265
100.000000,24800.000000,0.070000,0.938680,0.940257
100.000000,24800.000000,0.080000,0.938665,0.940255
100.000000,24800.000000,0.090000,0.938655,0.940259
100.000000,24800.000000,0.100000,0.938652,0.940270
100.000000,24800.000000,0.110000,0.938656,0.940287
100.000000,24800.000000,0.120000,0.938666,0.940310
100.000000,24800.000000,0.130000,0.938683,0.940341
100.000000,24800.000000,0.140000,0.938707,0.940378
100.000000,24800.000000,0.150000,0.938738,0.940423
100.000000,24800.000000,0.160000,0.938776,0.940476
100.000000,24800.000000,0.170000,0.938823,0.940537
100.000000,24800.000000,0.180000,0.938877,0.940606
100.000000,24800.000000,0.190000,0.938940,0.940684
100.000000,24800.000000,0.200000,0.939011,0.940771
100.000000,24800.000000,0.210000,0.939092,0.940867
100.000000,24800.000000,0.220000,0.939182,0.940974
100.000000,24800.000000,0.230000,0.939281,0.941091
100.000000,24800.000000,0.240000,0.939392,0.941220
100.000000,24800.000000,0.250000,0.939513,0.941361
100.000000,24800.000000,0.260000,0.939646,0.941514
100.000000,24800.000000,0.270000,0.939791,0.941680
100.000000,24800.000000,0.280000,0.939950,0.941862
100.000000,24800.000000,0.290000,0.940122,0.942059
100.000000,24800.000000,0.300000,0.940309,0.942272
100.000000,24800.000000,0.310000,0.940512,0.942504
100.000000,24800.000000,0.320000,0.940732,0.942756
100.000000,24800.000000,0.330000,0.940970,0.943031
100.000000,24800.000000,0.340000,0.941229,0.943329
100.000000,24800.000000,0.350000,0.941511,0.943654
100.000000,24800.000000,0.360000,0.941817,0.944010
100.000000,24800.000000,0.370000,0.942151,0.944401
100.000000,24800.000000,0.380000,0.942517,0.944831
100.000000,24800.000000,0.390000,0.942918,0.945307
100.000000,24800.000000,0.400000,0.943361,0.945838
100.000000,24800.000000,0.410000,0.943853,0.946434
100.000000,24800.000000,0.420000,0.944405,0.947110
100.000000,24800.000000,0.430000,0.945030,0.947886
100.000000,24800.000000,0.440000,0.945751,0.948794
100.000000,24800.000000,0.450000,0.946600,0.949878
100.000000,24800.000000,0.460000,0.947635,0.951215
100.000000,24800.000000,0.470000,0.948964,0.952945
100.000000,24800.000000,0.480000,0.950842,0.955369
100.000000,24800.000000,0.490000,0.954133,0.959373
100.000000,24900.000000,0.000000,0.939190,0.940669
100.000000,24900.000000,0.010000,0.939137,0.940629
100.000000,24900.000000,0.020000,0.939088,0.940593
100.000000,24900.000000,0.030000,0.939044,0.940563
100.000000,24900.000000,0.040000,0.939007,0.940538
100.000000,24900.000000,0.050000,0.938974,0.940519
100.000000,24900.000000,0.060000,0.938947,0.940505
100.000000,24900.000000,0.070000,0.938926,0.940497
100.000000,24900.000000,0.080000,0.938911,0.940495
100.000000,24900.000000,0.090000,0.938902,0.940499
100.000000,24900.000000,0.100000,0.938899,0.940510
100.000000,24900.000000,0.110000,0.938902,0.940526
100.000000,24900.000000,0.120000,0.938912,0.940550
100.000000,24900.000000,0.130000,0.938929,0.940580
100.000000,24900.000000,0.140000,0.938953,0.940618
100.000000,24900.000000,0.150000,0.938984,0.940663
100.000000,24900.000000,0.160000,0.939022,0.940715
100.000000,24900.000000,0.170000,0.939068,0.940776
100.000000,24900.000000,0.180000,0.939122,0.940844
100.000000,24900.000000,0.190000,0.939185,0.940922
100.000000,24900.000000,0.200000,0.939256,0.941009
100.000000,24900.000000,0.210000,0.939336,0.941105
100.000000,24900.000000,0.220000,0.939426,0.941211
100.000000,24900.000000,0.230000,0.939525,0.941328
100.000000,24900.000000,0.240000,0.939635,0.941456
100.000000,24900.000000,0.250000,0.939756,0.941596
100.000000,24900.000000,0.260000,0.939889,0.941749
100.000000,24900.000000,0.270000,0.940033,0.941915
100.000000,24900.000000,0.280000,0.940191,0.942095
100.000000,24900.000000,0.290000,0.940362,0.942291
100.000000,24900.000000,0.300000,0.940548,0.942504
100.000000,24900.000000,0.310000,0.940750,0.942735
100.000000,24900.000000,0.320000,0.940970,0.942986
100.000000,24900.000000,0.330000,0.941207,0.943259
100.000000,24900.000000,0.340000,0.941465,0.943557
100.000000,24900.000000,0.350000,0.941746,0.943881
100.000000,24900.000000,0.360000,0.942051,0.944235
100.000000,24900.000000,0.370000,0.942384,0.944624
100.000000,24900.000000,0.380000,0.942748,0.945053
100.000000,24900.000000,0.390000,0.943147,0.945527
100.000000,24900.000000,0.400000,0.943588,0.946056
100.000000,24900.000000,0.410000,0.944078,0.946649
100.000000,24900.000000,0.420000,0.944628,0.947322
100.000000,24900.000000,0.430000,0.945251,0.948096
100.000000,24900.000000,0.440000,0.945969,0.948999
100.000000,24900.000000,0.450000,0.946815,0.950079
100.000000,24900.000000,0.460000,0.947845,0.951411
100.000000,24900.000000,0.470000,0.949169,0.953134
100.000000,24900.000000,0.480000,0.951040,0.955549
100.000000,24900.000000,0.490000,0.954317,0.959536
100.000000,25000.000000,0.000000,0.939434,0.940907
100.000000,25000.000000,0.010000,0.939380,0.940866
100.000000,25000.000000,0.020000,0.939332,0.940831
100.000000,25000.000000,0.030000,0.939288,0.940801
100.000000,25000.000000,0.040000,0.939250,0.940776
100.000000,25000.000000,0.050000,0.939218,0.940757
100.000000,25000.000000,0.060000,0.939191,0.940743
100.000000,25000.000000,0.070000,0.939170,0.940735
100.000000,25000.000000,0.080000,0.939155,0.940733
100.000000,25000.000000,0.090000,0.939146,0.940737
100.000000,25000.000000,0.100000,0.939143,0.940748
100.000000,25000.000000,0.110000,0.939147,0.940764
100.000000,25000.000000,0.120000,0.939157,0.940788
100.000000,25000.000000,0.130000,0.939173,0.940818
100.000000,25000.000000,0.140000,0.939197,0.940855
100.000000,25000.000000,0.150000,0.939228,0.940900
100.000000,25000.000000,0.160000,0.939266,0.940952
100.000000,25000.000000,0.170000,0.939312,0.941013
100.000000,25000.000000,0.180000,0.939366,0.941081
100.000000,25000.000000,0.190000,0.939428,0.941158
100.000000,25000.000000,0.200000,0.939499,0.941245
100.000000,25000.000000,0.210000,0.939579,0.941340
100.000000,25000.000000,0.220000,0.939668,0.941446
100.000000,25000.000000,0.230000,0.939767,0.941563
100.000000,25000.000000,0.240000,0.939877,0.941690
100.000000,25000.000000,0.250000,0.939997,0.941830
100.000000,25000.000000,0.260000,0.940129,0.941982
100.000000,25000.000000,0.270000,0.940273,0.942147
100.000000,25000.000000,0.280000,0.940430,0.942327
100.000000,25000.000000,0.290000,0.940601,0.942522
100.000000,25000.000000,0.300000,0.940786,0.942734
100.000000,25000.000000,0.310000,0.940987,0.942964
100.000000,25000.000000,0.320000,0.941206,0.943214
100.000000,25000.000000,0.330000,0.941443,0.943486
100.000000,25000.000000,0.340000,0.941700,0.943782
100.000000,25000.000000,0.350000,0.941979,0.944105
100.000000,25000.000000,0.360000,0.942283,0.944458
100.000000,25000.000000,0.370000,0.942614,0.944846
100.000000,25000.000000,0.380000,0.942977,0.945272
100.000000,25000.000000,0.390000,0.943375,0.945745
100.000000,25000.000000,0.400000,0.943814,0.946271
100.000000,25000.000000,0.410000,0.944302,0.946862
100.000000,25000.000000,0.420000,0.944849,0.947533
100.000000,25000.000000,0.430000,0.945470,0.948303
100.000000,25000.000000,0.440000,0.946185,0.949203
100.000000,25000.000000,0.450000,0.947027,0.950279
100.000000,25000.000000,0.460000,0.948054,0.951605
100.000000,25000.000000,0.470000,0.949372,0.953322
100.000000,25000.000000,0.480000,0.951236,0.955726
100.000000,25000.000000,0.490000,0.954500,0.959698
100.000000,25100.000000,0.000000,0.939675,0.941142
100.000000,25100.000000,0.010000,0.939622,0.941102
100.000000,25100.000000,0.020000,0.939573,0.941067
100.000000,25100.000000,0.030000,0.939530,0.941037
100.000000,25100.000000,0.040000,0.939493,0.941012
100.000000,25100.000000,0.050000,0.939460,0.940993
100.000000,25100.000000,0.060000,0.939434,0.940979
100.000000,25100.000000,0.070000,0.939413,0.940971
100.000000,25100.000000,0.080000,0.939398,0.940969
100.000000,25100.000000,0.090000,0.939389,0.940974
100.000000,25100.000000,0.100000,0.939386,0.940984
100.000000,25100.000000,0.110000,0.939389,0.941000
100.000000,25100.000000,0.120000,0.939399,0.941024
100.000000,25100.000000,0.130000,0.939416,0.941054
100.000000,25100.000000,0.140000,0.939439,0.941091
100.000000,25100.000000,0.150000,0.939470,0.941135
100.000000,25100.000000,0.160000,0.939508,0.941187
100.000000,25100.000000,0.170000,0.939554,0.941248
100.000000,25100.000000,0.180000,0.939607,0.941316
100.000000,25100.000000,0.190000,0.939669,0.941393
100.000000,25100.000000,0.200000,0.939740,0.941479
100.000000,25100.000000,0.210000,0.939820,0.941574
100.000000,25100.000000,0.220000,0.939908,0.941680
100.000000,25100.000000,0.230000,0.940007,0.941796
100.000000,25100.000000,0.240000,0.940116,0.941923
100.000000,25100.000000,0.250000,0.940236,0.942061
100.000000,25100.000000,0.260000,0.940368,0.942213
100.000000,25100.000000,0.270000,0.940511,0.942378
100.000000,25100.000000,0.280000,0.940667,0.942557
100.000000,25100.000000,0.290000,0.940837,0.942751
100.000000,25100.000000,0.300000,0.941022,0.942962
100.000000,25100.000000,0.310000,0.941223,0.943192
100.000000,25100.000000,0.320000,0.941440,0.943441
100.000000,25100.000000,0.330000,0.941676,0.943711
100.000000,25100.000000,0.340000,0.941932,0.944006
100.000000,25100.000000,0.350000,0.942210,0.944328
100.000000,25100.000000,0.360000,0.942513,0.944680
100.000000,25100.000000,0.370000,0.942843,0.945065
100.000000,25100.000000,0.380000,0.943204,0.945490
100.000000,25100.000000,0.390000,0.943600,0.945961
100.000000,25100.000000,0.400000,0.944038,0.946485
100.000000,25100.000000,0.410000,0.944524,0.947074
100.000000,25100.000000,0.420000,0.945069,0.947742
100.000000,25100.000000,0.430000,0.945687,0.948509
100.000000,25100.000000,0.440000,0.946399,0.949406
100.000000,25100.000000,0.450000,0.947239,0.950477
100.000000,25100.000000,0.460000,0.948261,0.951798
100.000000,25100.000000,0.470000,0.949574,0.953508
100.000000,25100.000000,0.480000,0.951430,0.955903
100.000000,25100.000000,0.490000,0.954681,0.959858
100.000000,25200.000000,0.000000,0.939914,0.941376
100.000000,25200.000000,0.010000,0.939861,0.941336
100.000000,25200.000000,0.020000,0.939813,0.941301
100.000000,25200.000000,0.030000,0.939770,0.941271
100.000000,25200.000000,0.040000,0.939733,0.941246
100.000000,25200.000000,0.050000,0.939701,0.941227
100.000000,25200.000000,0.060000,0.939674,0.941214
100.000000,25200.000000,0.070000,0.939653,0.941206
100.000000,25200.000000,0.080000,0.939638,0.941204
100.000000,25200.000000,0.090000,0.939629,0.941208
100.000000,25200.000000,0.100000,0.939626,0.941218
100.000000,25200.000000,0.110000,0.939630,0.941235
100.000000,25200.000000,0.120000,0.939639,0.941258
100.000000,25200.000000,0.130000,0.939656,0.941288
100.000000,25200.000000,0.140000,0.939680,0.941325
100.000000,25200.000000,0.150000,0.939710,0.941369
100.000000,25200.000000,0.160000,0.939748,0.941421
100.000000,25200.000000,0.170000,0.939794,0.941481
100.000000,25200.000000,0.180000,0.939847,0.941549
100.000000,25200.000000,0.190000,0.939909,0.941625
100.000000,25200.000000,0.200000,0.939979,0.941711
